1,36,95.0422,-411,44.4359,-58,27.0955,-239,20.0317,-186,19.7729,35,18.8643,-441,9.21742,-243,9.11644,
1,32,94.5673,-415,44.2125,-62,26.9593,-243,19.9304,-190,19.673,31,18.7704,-445,9.1702,-247,9.06975,
1,39,94.0949,-408,43.9903,-55,26.8238,-236,19.8297,-183,19.5736,38,18.677,-438,9.12318,-240,9.02325,
1,53,93.6247,-394,43.7693,-41,26.6891,-222,19.7295,-169,19.4748,52,18.5839,-424,9.07656,-226,8.97716,
1,53,93.157,-394,43.549,-41,26.5548,-222,19.6295,-169,19.3762,52,18.4914,-19,10.7277,-424,9.02972,
1,65,92.6916,-382,43.3296,-29,26.4211,-210,19.5298,-157,19.2779,64,18.3993,-7,10.6732,-412,8.98292,
1,66,92.2283,-381,43.1118,-28,26.2884,-209,19.4311,-156,19.1806,65,18.3075,-8,12.5632,-411,8.93695,
1,49,91.7674,-398,42.8953,-45,26.1565,-226,19.333,-173,19.0838,48,18.2162,-25,12.4999,-428,8.89128,
1,52,91.3089,-395,42.6792,-42,26.0248,-223,19.2348,-170,18.9869,51,18.1254,-22,12.4367,-425,8.84531,
1,48,90.8525,-399,42.4648,-46,25.8941,-227,19.1375,-174,18.891,47,18.035,-26,12.374,-429,8.80005,
1,46,90.3984,-401,42.2514,-48,25.764,-229,19.0407,-176,18.7955,45,17.945,-28,12.3116,-431,8.75505,
1,43,89.9466,-404,42.0391,-51,25.6345,-232,18.9443,-179,18.7005,42,17.8554,-31,12.2495,-434,8.71026,
1,44,89.497,-403,41.8274,-50,25.5055,-231,18.8479,-178,18.6054,43,17.7663,-30,12.1875,-433,8.66534,
1,14,89.0497,-433,41.617,-80,25.377,-261,18.7521,-208,18.5108,13,17.6777,9,13.8666,-60,12.1257,
-1,5,113.348,-478,41.4052,-125,25.2467,-306,18.6536,-253,18.4136,-105,12.062,-508,8.57434,-310,8.47796,
-1,2,111.661,-498,41.1943,-145,25.1168,-326,18.5557,-273,18.317,-125,11.9983,-330,8.43098,-328,7.52953,
-1,18,111.258,-493,40.985,-140,24.9882,-321,18.4591,-268,18.2216,-120,11.9354,-325,8.38498,-323,7.48803,
-1,19,110.703,-492,40.7763,-139,24.8599,-320,18.3625,-267,18.1264,-119,11.8726,-324,8.33878,-322,7.44633,
-1,7,110.15,-504,40.5705,-151,24.7339,-332,18.2686,-279,18.0337,-131,11.8117,-336,8.29502,-334,7.40703,
0,58,109.6,-453,40.3658,-100,24.6087,-281,18.1752,-228,17.9415,-80,11.7511,-6,10.9772,-483,8.34827,
0,68,109.053,-443,40.1606,-90,24.4832,-271,18.0809,-218,17.8485,-9,13.4264,-70,11.6901,-473,8.30323,
1,90,108.508,-421,39.9576,-68,24.3593,-249,17.9883,-196,17.7573,-12,17.2073,-48,11.6303,-451,8.25957,
0,68,107.966,-443,39.7561,-90,24.2364,-271,17.8968,-218,17.667,-34,17.1203,-70,11.5711,-473,8.21661,
0,55,107.426,-456,39.5567,-103,24.1147,-284,17.8066,-231,17.578,-47,17.0343,-83,11.5128,-486,8.17488,
0,60,106.889,-451,39.3582,-98,23.9936,-279,17.7169,-226,17.4895,-42,16.9488,-78,11.4548,-481,8.13332,
0,55,106.355,-456,39.1607,-103,23.8732,-284,17.6277,-231,17.4014,-47,16.8636,-83,11.397,-486,8.09197,
0,60,105.824,-451,38.9641,-98,23.7532,-279,17.5387,-226,17.3137,-42,16.7788,-78,11.3395,-481,8.05073,
1,63,105.295,-448,38.7688,-95,23.6341,-276,17.4506,-223,17.2266,-39,16.6946,-75,11.2824,-478,8.00998,
0,60,104.768,-451,38.5744,-98,23.5155,-279,17.3628,-226,17.14,-42,16.6108,-78,11.2256,-481,7.96938,
0,63,104.245,-448,38.3808,-95,23.3975,-276,17.2753,-223,17.0536,-39,16.5273,-75,11.1691,-478,7.92887,
0,76,103.724,-435,38.1884,-82,23.2801,-263,17.1883,-210,16.9678,-26,16.4444,-62,11.1128,-465,7.88868,
0,47,103.205,-464,37.9966,-111,23.1631,-292,17.1016,-239,16.8822,-55,16.3617,-91,11.0567,0,7.96299,
0,51,102.689,-460,37.8056,-107,23.0465,-288,17.0149,-235,16.7967,-51,16.2793,16,11.3041,-87,11.0007,
0,44,102.176,-467,37.6153,-114,22.9303,-295,16.9286,-242,16.7115,-58,16.1971,9,11.2481,-94,10.9448,
0,41,101.666,-470,37.4264,-117,22.8149,-298,16.8429,-245,16.627,-61,16.1156,6,12.7827,-97,10.8894,
-1,33,101.158,-478,37.2379,-125,22.6996,-306,16.7571,-253,16.5422,-69,16.034,2,13.7103,-105,10.8338,
-1,38,100.652,-473,37.0502,-120,22.5845,-301,16.6713,-248,16.4575,-64,15.9527,7,13.6424,-100,10.7782,
-1,47,100.149,-464,36.8637,-111,22.4703,-292,16.5863,-239,16.3736,-55,15.872,16,13.5746,-91,10.7232,
0,87,99.6482,-424,36.6777,-71,22.3564,59,16.7483,-252,16.5011,-199,16.2895,-15,15.7916,-2,10.9142,
1,102,99.1498,-409,36.4907,-3,29.9868,-56,22.2424,74,16.6648,-237,16.4147,-184,16.2045,-36,10.6128,
0,78,98.654,-433,36.3044,-33,33.8223,-80,22.1286,50,16.582,-261,16.3285,-208,16.1195,-60,10.5574,
0,77,98.161,-434,36.1206,-34,33.652,-81,22.0164,49,16.4996,-262,16.2445,-209,16.0367,-61,10.5033,
0,79,97.6703,-432,35.9388,-32,33.4831,-79,21.9055,51,16.4173,-260,16.1621,-207,15.9554,-59,10.45,
0,72,97.182,-439,35.7583,-39,33.3152,-86,21.7954,44,16.3354,-267,16.0804,-214,15.8748,-66,10.3972,
1,108,96.6962,-403,35.5788,-3,33.1483,-50,21.6859,80,16.2539,-231,15.9992,-178,15.7947,-30,10.3448,
1,96,96.2128,-24,40.0055,-415,35.399,-62,21.5764,68,16.1729,-243,15.9175,-190,15.7141,-42,10.2921,
1,108,95.7318,-12,41.0466,-403,35.2203,-50,21.4674,80,16.0922,-231,15.8361,-178,15.6339,-30,10.2397,
1,114,95.2531,-13,41.3247,-397,35.0431,-44,21.3595,86,16.0119,-225,15.7559,-172,15.5548,-24,10.188,
1,103,94.7769,-24,41.1175,-408,34.8666,-55,21.2519,75,15.932,-236,15.6758,-183,15.4758,-35,10.1363,
1,99,94.3031,-28,40.9113,-412,34.6912,-59,21.145,71,15.8526,-240,15.5964,-187,15.3975,-39,10.0851,
1,94,93.8317,-33,40.7063,-417,34.5168,-64,21.0387,66,15.7735,-245,15.5176,-192,15.3197,-44,10.0341,
1,96,93.3626,-31,40.5024,-415,34.3436,-62,20.9331,68,15.6947,-243,15.4393,-190,15.2425,-42,9.98359,
1,111,92.8958,-16,40.2997,-400,34.1713,-47,20.8282,83,15.6163,-228,15.3616,-175,15.1658,-27,9.93338,
1,106,92.4312,-21,40.0975,-405,33.9991,-52,20.7232,78,15.5383,-233,15.2834,-180,15.0886,-32,9.883,
1,97,91.9689,-30,39.8966,-414,33.8281,-61,20.619,69,15.4607,-242,15.206,-189,15.0123,-41,9.83309,
1,108,91.5089,-19,39.6965,-403,33.6578,-50,20.5152,80,15.3833,-231,15.1286,-178,14.9359,-30,9.78328,
1,99,91.051,-28,39.4972,-412,33.4878,-59,20.4115,71,15.3063,-240,15.0509,-187,14.8594,-39,9.73341,
